gene,score
CD34,7.57998991730733e-05
BCAT1,7.578983191723013e-05
RPL6,7.564761355116565e-05
CDK2,7.56270375990518e-05
RPS8,7.547056997570965e-05
BCAT2,7.546683725634112e-05
ENOPH1,7.539515073607096e-05
BRAF,7.53514782310021e-05
TEKTL1,7.532689483507194e-05
NFKBIA,7.525507106181141e-05
ALDH1A1,7.50938034104127e-05
CCL2,7.502407764208203e-05
YIPF6,7.490296967537927e-05
SLC3A2,7.481683070605917e-05
RPS19,7.472074707229472e-05
MAPK8,7.445583643707038e-05
EZH2,7.439746685926566e-05
MTIF2,7.414290166433423e-05
COX1,7.387079417555527e-05
GRB2,7.380526511948245e-05
COX2,7.362563793347838e-05
RSAD1,7.349701892876112e-05
MRPL24,7.329077428235612e-05
TFAM,7.327269233637599e-05
TXNRD3,7.32570258997015e-05
ECI2,7.30694649412562e-05
IDNK,7.26391666604286e-05
GMPPA,7.260469324145865e-05
ICAM1,7.232249162445503e-05
AGT,7.212786619002874e-05
HSPBP1,7.208328689853858e-05
RPL26L1,7.193870840525916e-05
ACADL,7.167355993750221e-05
CDKN1A,7.152526448715976e-05
RRM1,7.139153303001766e-05
DICER1,7.129427002244056e-05
ATP5MC1,7.126211594443812e-05
MRPL17,7.118656415878474e-05
RAD51,7.088811009619903e-05
DHFR,7.086615114477235e-05
MRPL16,7.086269420790168e-05
RPL30,7.083718028463374e-05
EIF2B3,7.066842959157987e-05
RPL7A,7.064348019941045e-05
ENPP1,7.048764888372214e-05
RELA,7.041939901246682e-05
MLXIPL,7.01927926544061e-05
MRPL11,7.01849129960254e-05
VCL,6.999712208767862e-05
CTH,6.985435270850059e-05
CAT,6.96422639330357e-05
TOP2A,6.961623965372084e-05
DHTKD1,6.958961475565186e-05
PTGS2,6.93162759577535e-05
HIBCH,6.920863314189147e-05
SIL1,6.89781481283391e-05
RPS28,6.896691724822966e-05
PTPRC,6.894189487611264e-05
PRKAG2,6.892417643884546e-05
RPL15,6.891779630617842e-05
EIF2B5,6.882859741605329e-05
RPL18A,6.875019400500584e-05
PRKAA1,6.8655974919033e-05
ALDH3A1,6.85831954127504e-05
SCD,6.826140554005396e-05
RPL27,6.814164256812333e-05
NDUFA9,6.806267983659285e-05
PRKAG1,6.801938828873514e-05
MRPL58,6.788552529177292e-05
MTHFR,6.786292768310675e-05
MRPS9,6.776006768495736e-05
STAT1,6.766541890664121e-05
HRAS,6.765629555073649e-05
CAD,6.76315350022146e-05
GRPEL1,6.751944042424323e-05
MAOA,6.731544897794478e-05
EARS2,6.727569219810557e-05
ACAD9,6.719031824490447e-05
GCLC,6.717990288317106e-05
SLC5A1,6.71546692987938e-05
ASL,6.713683440137237e-05
EPHX2,6.678129584518823e-05
MRPS16,6.657640536340457e-05
HAO1,6.643573929018969e-05
FGF2,6.64339170613167e-05
CRP,6.638997701547158e-05
RPL21,6.636103551119426e-05
ATP5PB,6.63012678163211e-05
RPL14,6.624203367454192e-05
COX5B,6.621000438359034e-05
DNAJC10,6.619498965180065e-05
CPT2,6.601752762725725e-05
MRPL21,6.596144710386596e-05
ACOX3,6.58910432777959e-05
LIPE,6.584855025408164e-05
NRAS,6.580522230432299e-05
CASP8,6.570237272535462e-05
GFUS,6.567554574007326e-05
PSMC5,6.558883760495947e-05
IGF1R,6.53342973286135e-05
SDHD,6.510433690971073e-05
MAP1LC3B,6.502965454408189e-05
KIT,6.49223173736544e-05
PPP1CA,6.485537579104962e-05
XBP1,6.476561878387835e-05
RPL13,6.462578429810849e-05
ATP5MC3,6.45226447895168e-05
COX5A,6.452247872619476e-05
CCNB1,6.434140629625555e-05
NCL,6.415677298345837e-05
PIK3CA,6.39732277179742e-05
JAK2,6.382798996862487e-05
COASY,6.374268297965025e-05
POLR3A,6.362256573420842e-05
AKT2,6.357898862399286e-05
FAU,6.338737859634855e-05
MCCC2,6.334030368907516e-05
PSMA7,6.32528918028416e-05
CEBPA,6.320660976754004e-05
IARS1,6.318527722381548e-05
RPL31,6.310648201528107e-05
MAOB,6.29340221479343e-05
RPS7,6.272232452991478e-05
ACE,6.256270811818243e-05
AMPD1,6.253485884078257e-05
ALG5,6.243076181147009e-05
GMDS,6.229252419522204e-05
MRPS6,6.221968008488506e-05
XPO1,6.216770317960091e-05
PECAM1,6.21609878954296e-05
IREB2,6.204875019023072e-05
ABL1,6.204743024207658e-05
SMAD4,6.196042841199395e-05
ASNS,6.19545805816169e-05
CTPS2,6.19316949546076e-05
NT5E,6.188083544433307e-05
POLR3B,6.151402401081944e-05
NEDD8,6.147124126599394e-05
GBA1,6.142515651732279e-05
UAP1L1,6.121677283271165e-05
RPL34,6.111966365989491e-05
TRAF6,6.11172799046095e-05
PLK1,6.095089181900518e-05
NHP2,6.093196901201107e-05
LPL,6.084899690911411e-05
LOX,6.076774902494177e-05
TSC2,6.072717488975594e-05
ADHFE1,6.07240149806817e-05
UCP2,6.061697985113947e-05
HACL1,6.049791760169148e-05
DHODH,6.045494793650914e-05
NQO1,6.044222486596462e-05
GATB,6.037986179950022e-05
NOS3,6.0330246596599145e-05
RPL35A,6.032312235916525e-05
IL4,6.027743374263162e-05
AGO2,6.0209767065006394e-05
UBE2I,5.9960501952178324e-05
HDAC2,5.985999288281187e-05
RPTOR,5.98255595623001e-05
ALDH3B1,5.978252538763177e-05
IL1A,5.974663392232389e-05
PRKAG3,5.9746313353680426e-05
PSMA2,5.968937673490797e-05
MOGS,5.957538446117585e-05
RPL32,5.9513608220296906e-05
L2HGDH,5.949363352014683e-05
SUOX,5.947353789706353e-05
DNAJB1,5.9465703612879665e-05
AGXT2,5.9408004306850366e-05
TRAP1,5.938706782555134e-05
RPL10L,5.926486335727706e-05
SMAD2,5.925296004678094e-05
ODC1,5.9223763609660386e-05
POU5F1,5.913658348629112e-05
FECH,5.91284356033584e-05
PHB2,5.908248017674695e-05
IRS2,5.894874318231325e-05
ILVBL,5.8852043966149763e-05
CASP9,5.8756015020813475e-05
ABCE1,5.870658522463988e-05
TXN2,5.8658275006604227e-05
STUB1,5.853300976269023e-05
MRPL36,5.848869079493888e-05
FBL,5.840869000619021e-05
UTY,5.83643143181238e-05
PIK3R1,5.8340098367197424e-05
NOTCH1,5.832189396581824e-05
HMGCS2,5.825937165726148e-05
RPL24,5.821316112476547e-05
SNU13,5.811396186227727e-05
ENPP3,5.795395395066859e-05
PSMC2,5.7884082741295806e-05
HDAC6,5.787126505115324e-05
INSR,5.7857001343350526e-05
UBASH3A,5.7855088218308846e-05
EIF2S3,5.7826621984690537e-05
MAPK14,5.7819852425163635e-05
MMP2,5.774384391534888e-05
DNMT1,5.773883918153526e-05
MFN2,5.765167495752125e-05
TKFC,5.763318094541869e-05
HAO2,5.761344070576086e-05
DHFR2,5.699714265686239e-05
SLC1A2,5.698468271170351e-05
EIF5AL1,5.692883722794963e-05
EIF3B,5.6886593030585634e-05
FDXR,5.688035682592097e-05
KDR,5.682826717071787e-05
IMPA1,5.654885870975215e-05
ARL6IP1,5.652273608529697e-05
PHKA2,5.6460208871313676e-05
H2AZ1,5.64042685164269e-05
PSMA1,5.639828000594813e-05
IMMT,5.61122614131033e-05
QARS1,5.609663968332088e-05
TYMP,5.599899952428189e-05
SPG7,5.595295072117181e-05
AMDHD2,5.584421773652308e-05
RPS26,5.5756910776715994e-05
SSBP1,5.573688163460683e-05
EIF5A2,5.571765575851116e-05
FTH1,5.570458089788867e-05
GAD2,5.569452347319476e-05
NR3C1,5.5690788804680405e-05
SKP1,5.562259485178214e-05
VWF,5.5547097008178985e-05
HNF1A,5.55075393073971e-05
COPS5,5.5505526060845734e-05
TAT,5.540434689300157e-05
GALT,5.535846734323863e-05
NAMPT,5.523571856507674e-05
ACADS,5.5219954730734955e-05
ND1,5.521340189377664e-05
KDM1A,5.510752412417746e-05
PPP2CA,5.508950192209159e-05
SUMO1,5.503061584739901e-05
RPL37A,5.4980449671432724e-05
SRP54,5.477338385382455e-05
PSMC1,5.475347210914664e-05
MRPL32,5.470661819671311e-05
CYTB,5.4690489090927175e-05
RPS25,5.463295686726455e-05
LAMP1,5.4527756631875035e-05
IMPA2,5.4509525507125326e-05
EIF4E,5.443980071412908e-05
SERPINE1,5.440020096395535e-05
GAD1,5.4380360964672545e-05
SLC25A6,5.4364477670165266e-05
GTPBP4,5.432166344425939e-05
RPL36,5.4225810833893256e-05
BCS1L,5.417492417647819e-05
AIFM1,5.412745025566166e-05
MRPL27,5.408681172844077e-05
UBASH3B,5.394656218369144e-05
PPARGC1B,5.387771738396005e-05
BSG,5.387011456992118e-05
RUNX2,5.379496656051703e-05
TOMM20,5.375080977077466e-05
TTN,5.374158027012565e-05
ATG5,5.374142976172781e-05
ALG2,5.3662362817308595e-05
ECI1,5.365348588606759e-05
CD274,5.365236605355095e-05
PSMA5,5.3560642028592795e-05
ACAT2,5.35584335903734e-05
STAT5A,5.35066528280731e-05
RPS4Y1,5.349765034669219e-05
PRKAB2,5.348577770476544e-05
GCLM,5.347637069648666e-05
ATP5MC2,5.340261695008344e-05
RBX1,5.3386370918843065e-05
SLC25A4,5.3337259881040605e-05
PSMD4,5.330094143193372e-05
MRPL9,5.3201718617124e-05
EIF6,5.309057132614407e-05
MRPL20,5.303191872578364e-05
PSMD1,5.30241210271701e-05
RPL28,5.300849108023866e-05
KAT2B,5.3000714719161974e-05
NDUFB9,5.284432234047348e-05
NDUFA10,5.283400859354943e-05
PTPN11,5.26607452400064e-05
RPS27,5.264045799508486e-05
AK9,5.252042014248179e-05
IKBKB,5.25032686071343e-05
SLCO6A1,5.2446825670072487e-05
MCAT,5.241473210528074e-05
RPS10,5.238693051502771e-05
HMGN4,5.237729212066002e-05
RXRA,5.234365949936683e-05
MRPL33,5.232975662844233e-05
ALG11,5.2207432328106064e-05
MYCN,5.209847311237038e-05
NANOG,5.2076286917434704e-05
RPS17,5.207226433271231e-05
MTR,5.2014288301145754e-05
ARRB1,5.194470383618522e-05
SLC25A1,5.185734701394909e-05
UCP1,5.181822246509323e-05
NSDHL,5.179234811624873e-05
GYG1,5.1745176476254834e-05
GALK2,5.154789459705799e-05
NDUFS7,5.150202932827494e-05
RPL22,5.1451783954090195e-05
HNRNPC,5.1431198872637084e-05
FDX1,5.1367176165860394e-05
MAP2K1,5.133731435869069e-05
TXNIP,5.124183680125197e-05
SRSF1,5.1234615023929995e-05
MAN2C1,5.121027617059587e-05
COX4I2,5.1205369413031843e-05
ATP6V0C,5.119505877121023e-05
CFL2,5.11785845369873e-05
G3BP1,5.114632029530855e-05
PABPC1,5.110700486870902e-05
THBS1,5.110446057348287e-05
PPARD,5.1082983309099845e-05
GJA1,5.1047589298145764e-05
MTHFD2L,5.104236080082141e-05
DROSHA,5.1036777306804816e-05
TPT1,5.0975531940538796e-05
RUVBL2,5.096713281771725e-05
ANPEP,5.092832329582654e-05
ATF4,5.080048025261157e-05
ARRB2,5.077977082654279e-05
ATG7,5.077819860077126e-05
H2AC20,5.072333093838609e-05
RGN,5.0706061188274356e-05
AMT,5.067520064686735e-05
CASP1,5.05832105186313e-05
FDFT1,5.055348948633911e-05
TOMM40,5.05291547500595e-05
TTR,5.052475883195354e-05
AFG3L2,5.0493542449024995e-05
IARS2,5.048131025252515e-05
MAT2B,5.046470701564725e-05
RPL38,5.044865118447062e-05
CTBP1,5.044190837528154e-05
SCP2,5.0387634366593635e-05
ARG1,5.037982649623773e-05
EIF1AX,5.032104366153082e-05
RPL39,5.031439233466486e-05
PSMD11,5.0264602322690685e-05
NDUFS4,5.0259617856514514e-05
RPS21,5.02495944101899e-05
ELAVL1,5.021676944046794e-05
PRKAA2,5.017439189897397e-05
SNAI1,5.0109751680169576e-05
MRPL43,5.01045306999736e-05
TIMP1,5.0046157581338435e-05
CHEK1,4.996508229527518e-05
ESD,4.9960551515137984e-05
CD19,4.986670315500629e-05
RPLP2,4.983830878432911e-05
IMPDH1,4.9789083123810576e-05
TJP1,4.9768452943257494e-05
PSMA4,4.966734550280891e-05
NF1,4.9667102575100687e-05
PSPH,4.964729139383895e-05
PTPN1,4.947875099828221e-05
HMGCS1,4.9134213464190315e-05
PLEK,4.9123798029740526e-05
SMARCA4,4.909400035775928e-05
YY1,4.902403744016372e-05
ALDH1L1,4.896067057715311e-05
USP7,4.8956956153148224e-05
TP53BP1,4.8938806271450515e-05
FABP1,4.8893968104517925e-05
NDUFA5,4.88414727077363e-05
H2AC18,4.883882998986631e-05
NCOR1,4.882952678811829e-05
PCCA,4.8784777776756146e-05
CEBPB,4.8764901987106515e-05
LARS1,4.874323978477513e-05
DPAGT1,4.8730854467671765e-05
SEC61A2,4.857921064430682e-05
AURKB,4.8526640628760546e-05
POMC,4.852257760722402e-05
DLG4,4.849633946295335e-05
FABP4,4.8483733608160435e-05
OGT,4.847191439140126e-05
XDH,4.8470218726215784e-05
IFI35,4.845922740299726e-05
CFTR,4.845241998040195e-05
ALG1,4.8435764869625345e-05
CDC20,4.837149096312695e-05
CUL3,4.832875573362237e-05
HMGCLL1,4.831987900718569e-05
SYNCRIP,4.8317147548794246e-05
SPP1,4.8311418446330624e-05
LGALS3,4.820902413109588e-05
SLC7A5,4.82011195515939e-05
GATA4,4.8093497789693324e-05
KIF11,4.8073447461710485e-05
BHMT,4.803083400602413e-05
PRKAB1,4.793031132371779e-05
UBE2N,4.792832897723207e-05
RPL29,4.792123477395067e-05
NOP56,4.790466107159452e-05
MRPL15,4.790328498423586e-05
NAGK,4.7827764672213226e-05
CD40,4.7826308685718784e-05
GCSH,4.7772962417926626e-05
CSF3,4.769634701202885e-05
GRPEL2,4.762701928705559e-05
NDUFB8,4.7604880513876235e-05
ACSL4,4.758306494009957e-05
CD86,4.75432425672509e-05
FOXM1,4.7437244730297496e-05
HSCB,4.7428148140069595e-05
KNG1,4.7391806009611824e-05
RARS1,4.73647110322405e-05
ETFDH,4.735224945804676e-05
COMT,4.7219831487992984e-05
LARS2,4.7189579342740446e-05
UEVLD,4.717760883634504e-05
RPS4Y2,4.7164712535806194e-05
PPP1CC,4.7135625551995154e-05
CSF2,4.712062747160123e-05
SIN3A,4.708584467784241e-05
MAPK9,4.699538852651292e-05
BCL2L11,4.6981203719782976e-05
CYP3A4,4.69140040896954e-05
ARG2,4.683873005139723e-05
HSPB3,4.682844513948688e-05
GCDH,4.678832379041515e-05
AP2M1,4.678386461427688e-05
CYBB,4.6771006062398355e-05
HSD3B1,4.674121912929668e-05
ESR2,4.671717647103605e-05
EIF2S2,4.6642911545106885e-05
RUNX1,4.653869966016781e-05
ANK1,4.645334601473718e-05
HP,4.642933083175406e-05
ATP6V0B,4.6424326286235045e-05
MTAP,4.641545399258684e-05
NDUFA8,4.6388128947436906e-05
DOCK4,4.635304120165539e-05
REN,4.61997177809612e-05
E2F1,4.619637279978417e-05
VCAM1,4.619253555405818e-05
VHL,4.618272657221956e-05
RANBP2,4.617515703208327e-05
RPLP1,4.615522610066089e-05
RAF1,4.613602349809231e-05
CTBP2,4.612277543446186e-05
RPP38,4.609703583334315e-05
EIF4A2,4.608404392335293e-05
EIF3G,4.608007432058717e-05
RPL39L,4.601991325876064e-05
AMPD2,4.600415959250223e-05
PSMD12,4.6000457776534934e-05
PPP1CB,4.593209729333853e-05
TSG101,4.590491723765103e-05
TNFRSF1A,4.583609302866338e-05
EIF3F,4.583194860643029e-05
MANBA,4.582557083117893e-05
SPDYE11,4.573927130209645e-05
PTK2,4.5734505844284746e-05
MRPL46,4.5731937121319475e-05
UBQLN2,4.569076989542016e-05
UBA1,4.56732788235523e-05
PRODH,4.567214075115284e-05
TERT,4.562820646709085e-05
AURKA,4.560769565781421e-05
ABCG2,4.553105694152676e-05
PRKCA,4.5480490791948354e-05
LDHD,4.547241356212768e-05
SPDYE8,4.546796698238658e-05
SPDYE9,4.544583589617669e-05
ACTA2,4.5394628552311205e-05
NGF,4.538973963803864e-05
COL1A1,4.538714421271672e-05
ELOC,4.537035240466326e-05
CDKN1B,4.53456905718604e-05
SPDYE14,4.528539771037643e-05
SPDYE13,4.528539771037643e-05
SPDYE15,4.528539771037643e-05
CLU,4.5267473080127446e-05
IL17A,4.5064690970811784e-05
PDPR,4.5038729409690584e-05
RPL36AL,4.50119439349016e-05
CYP2E1,4.497523186484264e-05
CD68,4.490789190134843e-05
NCAM1,4.485422095360488e-05
DAP3,4.479257569608496e-05
FLNC,4.4745721267307205e-05
IGF2,4.472023483087795e-05
MRPL47,4.4718970147093635e-05
DDX3X,4.4671958692914815e-05
LMNA,4.4629083281277215e-05
EIF4G1,4.460760159279034e-05
HDDC3,4.459417663833832e-05
TTC5,4.459040234507541e-05
UBE2D1,4.458511678707096e-05
FUS,4.457358399286221e-05
ACADSB,4.4564784568719314e-05
RAB11A,4.452905793029656e-05
YWHAH,4.452297936155898e-05
HSD17B4,4.450269149174148e-05
ADH5,4.449118634959627e-05
ATF6,4.446471161760999e-05
NSA2,4.4452797539815155e-05
MCCC1,4.4405766263239905e-05
RAD23A,4.440081638147575e-05
PDP1,4.438398288962933e-05
JUP,4.436303814460781e-05
PXN,4.434459063146757e-05
MFN1,4.429353675177382e-05
SERPINA1,4.427611661165039e-05
ACSS3,4.425799547348582e-05
POLR2E,4.4246894886520493e-05
RPL36A,4.423888381279333e-05
PNPLA2,4.420921200711418e-05
RPS27L,4.418890566936727e-05
MYL1,4.416891122632037e-05
MET,4.413213288265331e-05
SLC27A1,4.411848978071251e-05
DGAT1,4.411578102406783e-05
GANAB,4.409995025516879e-05
ITGB2,4.406078062038707e-05
TSC1,4.405868759895865e-05
AHSG,4.405845721621045e-05
KPNB1,4.4058426072977515e-05
DDIT3,4.405317112116205e-05
MPO,4.392317792968271e-05
FOXP3,4.390782871631894e-05
SHH,4.388237931002412e-05
SP1,4.384270414846398e-05
NDUFA2,4.383689343049479e-05
OXA1L,4.382113049047004e-05
MTFMT,4.3812028144483394e-05
FTCD,4.3811384531286076e-05
MGLL,4.378846080888832e-05
ISCU,4.3786359696403106e-05
PDGFRA,4.373153370832346e-05
SAMM50,4.371712331986607e-05
PGR,4.371257321986375e-05
HNRNPU,4.3675609066417375e-05
SLC9A1,4.359954427557594e-05
EEF1D,4.357086973692466e-05
ADA,4.355348958784668e-05
DPP4,4.3435582464508124e-05
THY1,4.343364524094164e-05
RICTOR,4.342865109170867e-05
ENTPD1,4.341760221192767e-05
PSMD7,4.341559987496373e-05
PDGFRB,4.339163861244424e-05
ACSL5,4.337641258205107e-05
RAB7A,4.3341403526602274e-05
FGF21,4.3290614722417514e-05
SYK,4.3248218462446826e-05
CYP1A1,4.3232453993525996e-05
IL4I1,4.312925169468441e-05
CKMT2,4.3032398306228986e-05
ITGB3,4.302676844122926e-05
PRKDC,4.298954786130629e-05
TPM3,4.298216032793618e-05
NCOA3,4.2947676945187034e-05
ABAT,4.293393451297771e-05
FIS1,4.292295217299323e-05
COX10,4.2826366632766315e-05
AFP,4.2772580555729456e-05
PLCG1,4.27569743993695e-05
RSRC1,4.272620735449596e-05
IL18,4.2709063930510226e-05
HSPA2,4.269326605477218e-05
HSD3B2,4.263915370632565e-05
UQCRQ,4.260838014705591e-05
DHX9,4.256716856258919e-05
CCNA1,4.2538785238396446e-05
EIF1AY,4.253780834472524e-05
GUF1,4.253761907967061e-05
CDK6,4.250114458071057e-05
MTHFD1L,4.244882015729682e-05
HMGB1,4.244769130438375e-05
OGA,4.237833264104076e-05
KAT2A,4.232232510620003e-05
BMI1,4.2315496366231446e-05
ACP1,4.226287825382884e-05
ACOX2,4.22493524134363e-05
HDAC4,4.222876597738423e-05
CXCL10,4.219321963351364e-05
ADH1B,4.218801926633529e-05
CHUK,4.208478789919851e-05
YME1L1,4.202736114662544e-05
COX3,4.200154711068638e-05
DARS2,4.19984255270884e-05
CCNE1,4.197099665469106e-05
CHEK2,4.1961612347438184e-05
SARDH,4.1961202135326455e-05
METAP2,4.191393714053301e-05
PSMG1,4.191236108373283e-05
UBL4A,4.187484652898782e-05
SEC13,4.186813126717376e-05
CTSB,4.186126895033449e-05
TLR9,4.185811168470009e-05
UXS1,4.167187806757742e-05
EIF2AK2,4.1644841580687615e-05
NNT,4.161666714481108e-05
PSEN1,4.158364563245115e-05
NR1H4,4.1545623686657213e-05
STAT5B,4.152343947016002e-05
IQGAP1,4.152174975710159e-05
SLC7A11,4.146689548693521e-05
ITPR1,4.144167460459537e-05
AK7,4.139801665075776e-05
METAP1,4.139714589157836e-05
CTCF,4.13533943236431e-05
DDX5,4.1334654711547456e-05
DDX21,4.130083270606692e-05
EIF2AK3,4.129598946676405e-05
CRYL1,4.129334037005643e-05
HIBADH,4.128457857917187e-05
AK5,4.1171018959292106e-05
RAC1,4.114380892954448e-05
UQCRB,4.108892927790147e-05
ACTN4,4.108674472601002e-05
RPF2,4.104675960700575e-05
ALDH1A3,4.100723155269874e-05
CD63,4.0964546243790465e-05
NUDCD1,4.092876669800177e-05
ALDH1L2,4.091744431996002e-05
SNAI2,4.091657691154911e-05
IL11RA,4.0904042245405084e-05
PLIN1,4.0864849874565736e-05
RRS1,4.086308063444012e-05
APEX1,4.083876913027199e-05
PSMD8,4.076482713449589e-05
APOC3,4.075063262014577e-05
XIAP,4.073961991231819e-05
PRNP,4.0701778338333694e-05
UBD,4.0677607143997957e-05
USP14,4.067526907918478e-05
RETN,4.0612877186160273e-05
BTK,4.057798363493542e-05
GPD1L,4.0576232745783244e-05
NOP58,4.057080451538517e-05
BCKDK,4.054486498855464e-05
GMPR,4.053426371406519e-05
QRSL1,4.0505226712300496e-05
WWOX,4.041771419321943e-05
CKM,4.041198756563357e-05
CD9,4.0362669110758544e-05
SHC1,4.0346622013351934e-05
FPGS,4.033226924643419e-05
UBQLN1,4.032165691737863e-05
ND4,4.0317784450124806e-05
CPS1,4.031072443037867e-05
SREBF2,4.025393487545469e-05
HPD,4.0246661908884745e-05
FGF8,4.0231009189111963e-05
OLA1,4.0162305685048074e-05
CYB5R4,4.015810026194245e-05
CLPX,4.0112199662934615e-05
FAAH,4.0095556657545296e-05
ETF1,4.008247378156381e-05
ALDH3B2,4.007981247750838e-05
NDUFB5,3.998942272242838e-05
RAB5A,3.997930836925416e-05
PHKB,3.993357523801303e-05
PFDN5,3.990676819894274e-05
NCOA2,3.989002915409635e-05
DKC1,3.988645655844707e-05
DHCR24,3.987844908639925e-05
PLIN2,3.985858627566317e-05
NDUFA13,3.9855692502276535e-05
GZMB,3.978987307070883e-05
HCLS1,3.975165603196978e-05
CD80,3.9749653590730625e-05
HGF,3.968656504758988e-05
FGF10,3.96755997701158e-05
MCEE,3.965267439088621e-05
NCOA1,3.965235527162005e-05
LEPR,3.961371524823629e-05
BRCA2,3.9577490497351825e-05
PPP1R3C,3.95767020363737e-05
WDR31,3.957086314967381e-05
SOX9,3.95437710909897e-05
RRM2,3.9518788065213465e-05
CYP7A1,3.949933098129278e-05
EIF3D,3.949752297509577e-05
PCBP1,3.948578349534405e-05
PRKCSH,3.943810747743601e-05
FXN,3.942227271351531e-05
KLF4,3.935005211975262e-05
WT1,3.926661804282896e-05
SLC37A4,3.925074702991249e-05
FABP3,3.9226607555660716e-05
TGDS,3.915653336332469e-05
ROCK1,3.915375977361543e-05
DCK,3.913920880293553e-05
PAX6,3.9131443218872196e-05
UPP1,3.912224025280029e-05
DMGDH,3.9105133366753255e-05
MAP3K5,3.9091998507324474e-05
AKT3,3.903810568298905e-05
ADH4,3.900197925623489e-05
PTBP1,3.899286046613313e-05
DGAT2,3.89274482284059e-05
COX7C,3.8922651092710573e-05
CAPZB,3.8901028607648144e-05
SERBP1,3.887732489626144e-05
DNMT3A,3.882895880457222e-05
